id_group,id_category,name_category,shortname_category,name,link,join_mode,no_members,rating,city,lat,lon,state,country,number_of_events,first_event_time,last_event_time,max_yes_at_one_event,no_member_who_ever_rsvpd_yes,created,time_bin,time_bin_year,sum_rsvp_yes_in_time_bin
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-02-01 00:00:00,2012-01-01 00:00:00,297
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-03-01 00:00:00,2012-01-01 00:00:00,383
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-04-01 00:00:00,2012-01-01 00:00:00,401
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-05-01 00:00:00,2012-01-01 00:00:00,302
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-06-01 00:00:00,2012-01-01 00:00:00,341
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-07-01 00:00:00,2012-01-01 00:00:00,149
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-08-01 00:00:00,2012-01-01 00:00:00,238
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-09-01 00:00:00,2012-01-01 00:00:00,263
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-10-01 00:00:00,2012-01-01 00:00:00,121
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-11-01 00:00:00,2012-01-01 00:00:00,86
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2012-12-01 00:00:00,2012-01-01 00:00:00,113
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-01-01 00:00:00,2013-01-01 00:00:00,369
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-02-01 00:00:00,2013-01-01 00:00:00,280
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-03-01 00:00:00,2013-01-01 00:00:00,325
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-04-01 00:00:00,2013-01-01 00:00:00,308
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-05-01 00:00:00,2013-01-01 00:00:00,243
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-06-01 00:00:00,2013-01-01 00:00:00,218
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-07-01 00:00:00,2013-01-01 00:00:00,224
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-08-01 00:00:00,2013-01-01 00:00:00,188
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-09-01 00:00:00,2013-01-01 00:00:00,142
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-10-01 00:00:00,2013-01-01 00:00:00,173
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-11-01 00:00:00,2013-01-01 00:00:00,242
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2013-12-01 00:00:00,2013-01-01 00:00:00,143
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-01-01 00:00:00,2014-01-01 00:00:00,224
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-02-01 00:00:00,2014-01-01 00:00:00,88
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-03-01 00:00:00,2014-01-01 00:00:00,222
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-04-01 00:00:00,2014-01-01 00:00:00,108
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-05-01 00:00:00,2014-01-01 00:00:00,158
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-06-01 00:00:00,2014-01-01 00:00:00,81
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-07-01 00:00:00,2014-01-01 00:00:00,176
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-08-01 00:00:00,2014-01-01 00:00:00,149
145951,16,language/ethnic identity,language,The New York Spanish Language Meetup,http://www.meetup.com/spanishconversation/,open,9312,4.65,New York,40.75,-73.9800033569336,NY,US,751,2004-09-21 23:00:00,2014-09-05 22:30:00,128,4287,2002-10-01 00:00:00,2014-09-01 00:00:00,2014-01-01 00:00:00,10
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,1
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2004-11-01 00:00:00,2004-01-01 00:00:00,0
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2004-12-01 00:00:00,2004-01-01 00:00:00,2
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-02-01 00:00:00,2005-01-01 00:00:00,2
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-03-01 00:00:00,2005-01-01 00:00:00,1
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-04-01 00:00:00,2005-01-01 00:00:00,3
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-05-01 00:00:00,2005-01-01 00:00:00,2
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-06-01 00:00:00,2005-01-01 00:00:00,1
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-07-01 00:00:00,2005-01-01 00:00:00,1
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-08-01 00:00:00,2005-01-01 00:00:00,1
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-09-01 00:00:00,2005-01-01 00:00:00,2
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-10-01 00:00:00,2005-01-01 00:00:00,2
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-11-01 00:00:00,2005-01-01 00:00:00,2
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2005-12-01 00:00:00,2005-01-01 00:00:00,2
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-01-01 00:00:00,2006-01-01 00:00:00,5
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-02-01 00:00:00,2006-01-01 00:00:00,4
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-03-01 00:00:00,2006-01-01 00:00:00,3
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-04-01 00:00:00,2006-01-01 00:00:00,4
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-05-01 00:00:00,2006-01-01 00:00:00,7
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-06-01 00:00:00,2006-01-01 00:00:00,10
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-07-01 00:00:00,2006-01-01 00:00:00,8
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-08-01 00:00:00,2006-01-01 00:00:00,9
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-09-01 00:00:00,2006-01-01 00:00:00,11
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-10-01 00:00:00,2006-01-01 00:00:00,16
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-11-01 00:00:00,2006-01-01 00:00:00,21
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2006-12-01 00:00:00,2006-01-01 00:00:00,15
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-01-01 00:00:00,2007-01-01 00:00:00,26
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-02-01 00:00:00,2007-01-01 00:00:00,33
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-03-01 00:00:00,2007-01-01 00:00:00,21
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-04-01 00:00:00,2007-01-01 00:00:00,27
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-05-01 00:00:00,2007-01-01 00:00:00,15
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-06-01 00:00:00,2007-01-01 00:00:00,6
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-07-01 00:00:00,2007-01-01 00:00:00,10
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-08-01 00:00:00,2007-01-01 00:00:00,27
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-09-01 00:00:00,2007-01-01 00:00:00,7
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-10-01 00:00:00,2007-01-01 00:00:00,22
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-11-01 00:00:00,2007-01-01 00:00:00,9
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2007-12-01 00:00:00,2007-01-01 00:00:00,5
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-01-01 00:00:00,2008-01-01 00:00:00,7
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-02-01 00:00:00,2008-01-01 00:00:00,11
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-03-01 00:00:00,2008-01-01 00:00:00,19
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-04-01 00:00:00,2008-01-01 00:00:00,32
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-05-01 00:00:00,2008-01-01 00:00:00,41
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-06-01 00:00:00,2008-01-01 00:00:00,22
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-07-01 00:00:00,2008-01-01 00:00:00,23
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-08-01 00:00:00,2008-01-01 00:00:00,25
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-09-01 00:00:00,2008-01-01 00:00:00,21
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-10-01 00:00:00,2008-01-01 00:00:00,42
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-11-01 00:00:00,2008-01-01 00:00:00,32
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2008-12-01 00:00:00,2008-01-01 00:00:00,39
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2009-01-01 00:00:00,2009-01-01 00:00:00,33
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2009-02-01 00:00:00,2009-01-01 00:00:00,35
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2009-03-01 00:00:00,2009-01-01 00:00:00,34
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2009-04-01 00:00:00,2009-01-01 00:00:00,75
130643,14,health/wellbeing,health-wellbeing,NYC Reiki Meetup Community,http://www.meetup.com/nycreikicommunity/,approval,755,4.84,New York,40.75,-73.9800033569336,NY,US,1375,2004-10-14 00:00:00,2014-09-09 23:00:00,14,356,2003-03-01 00:00:00,2009-05-01 00:00:00,2009-01-01 00:00:00,33
