id_group,time_bin,sum
1818652,2011-01-01 00:00:00,55
1818652,2012-01-01 00:00:00,192
1818652,2013-01-01 00:00:00,151
1818652,2014-01-01 00:00:00,121
1818953,2011-01-01 00:00:00,64
1818953,2012-01-01 00:00:00,23
181910,2005-01-01 00:00:00,5
181910,2006-01-01 00:00:00,1
181910,2007-01-01 00:00:00,0
181910,2008-01-01 00:00:00,0
181910,2009-01-01 00:00:00,1
181910,2010-01-01 00:00:00,13
181910,2011-01-01 00:00:00,4
181910,2014-01-01 00:00:00,1
181911,2005-01-01 00:00:00,6
181911,2006-01-01 00:00:00,0
181911,2007-01-01 00:00:00,1
181911,2008-01-01 00:00:00,2
181911,2009-01-01 00:00:00,1
181911,2014-01-01 00:00:00,1
1819268,2011-01-01 00:00:00,94
1819268,2012-01-01 00:00:00,179
1819268,2013-01-01 00:00:00,155
1819268,2014-01-01 00:00:00,86
1819511,2011-01-01 00:00:00,25
1819511,2012-01-01 00:00:00,46
1819511,2013-01-01 00:00:00,20
1819511,2014-01-01 00:00:00,16
1819622,2011-01-01 00:00:00,3
1819622,2012-01-01 00:00:00,10
1819622,2013-01-01 00:00:00,3
1819844,2011-01-01 00:00:00,44
1819844,2012-01-01 00:00:00,80
1819844,2013-01-01 00:00:00,60
1819844,2014-01-01 00:00:00,29
1820390,2011-01-01 00:00:00,120
1820390,2012-01-01 00:00:00,88
1820390,2013-01-01 00:00:00,86
1820390,2014-01-01 00:00:00,15
1820409,2011-01-01 00:00:00,6
1820409,2012-01-01 00:00:00,5
1820409,2013-01-01 00:00:00,5
1820409,2014-01-01 00:00:00,6
1820562,2011-01-01 00:00:00,7
1820562,2012-01-01 00:00:00,46
1820562,2013-01-01 00:00:00,77
1820562,2014-01-01 00:00:00,47
1820663,2011-01-01 00:00:00,121
1820663,2012-01-01 00:00:00,65
1820663,2013-01-01 00:00:00,12
1821006,2011-01-01 00:00:00,13
1821006,2012-01-01 00:00:00,13
1821006,2013-01-01 00:00:00,17
1821006,2014-01-01 00:00:00,15
1821083,2011-01-01 00:00:00,35
1821083,2012-01-01 00:00:00,79
1821083,2013-01-01 00:00:00,27
1821123,2011-01-01 00:00:00,40
1821123,2012-01-01 00:00:00,65
1821123,2013-01-01 00:00:00,60
1821123,2014-01-01 00:00:00,33
1821156,2011-01-01 00:00:00,45
1821156,2012-01-01 00:00:00,241
1821156,2013-01-01 00:00:00,242
1821156,2014-01-01 00:00:00,131
1822317,2011-01-01 00:00:00,8
1822317,2013-01-01 00:00:00,0
1822373,2011-01-01 00:00:00,22
1822373,2012-01-01 00:00:00,85
1822373,2013-01-01 00:00:00,177
1822373,2014-01-01 00:00:00,140
1822544,2011-01-01 00:00:00,2
1822544,2012-01-01 00:00:00,96
1822544,2013-01-01 00:00:00,417
1822544,2014-01-01 00:00:00,263
1822561,2011-01-01 00:00:00,1
1822561,2012-01-01 00:00:00,8
1822561,2013-01-01 00:00:00,2
1823328,2011-01-01 00:00:00,22
1823328,2012-01-01 00:00:00,45
1823328,2013-01-01 00:00:00,19
1823328,2014-01-01 00:00:00,1
1823489,2011-01-01 00:00:00,26
1823489,2012-01-01 00:00:00,5
1823489,2013-01-01 00:00:00,76
1823489,2014-01-01 00:00:00,121
1823823,2011-01-01 00:00:00,19
1823823,2012-01-01 00:00:00,99
1823823,2013-01-01 00:00:00,89
1823823,2014-01-01 00:00:00,45
1824065,2011-01-01 00:00:00,102
1824065,2012-01-01 00:00:00,140
1824065,2013-01-01 00:00:00,183
1824065,2014-01-01 00:00:00,276
1824074,2011-01-01 00:00:00,5
1824074,2012-01-01 00:00:00,5
1824079,2011-01-01 00:00:00,36
1824079,2012-01-01 00:00:00,65
1824079,2013-01-01 00:00:00,2
1824079,2014-01-01 00:00:00,2
1824660,2011-01-01 00:00:00,88
1824660,2012-01-01 00:00:00,117
1824660,2013-01-01 00:00:00,155
1824660,2014-01-01 00:00:00,135
1824935,2011-01-01 00:00:00,34
1824935,2012-01-01 00:00:00,70
1824935,2013-01-01 00:00:00,71
1824935,2014-01-01 00:00:00,36
1825139,2011-01-01 00:00:00,24
1825139,2012-01-01 00:00:00,81
1825139,2013-01-01 00:00:00,83
1825707,2011-01-01 00:00:00,11
1825707,2012-01-01 00:00:00,2
1825707,2013-01-01 00:00:00,1
1825720,2011-01-01 00:00:00,7
1825720,2012-01-01 00:00:00,61
1825720,2013-01-01 00:00:00,17
1827211,2011-01-01 00:00:00,4
1827211,2012-01-01 00:00:00,1
1827211,2014-01-01 00:00:00,1
1827721,2011-01-01 00:00:00,10
1827721,2012-01-01 00:00:00,45
1827721,2013-01-01 00:00:00,33
1827721,2014-01-01 00:00:00,48
183081,2004-01-01 00:00:00,1
183081,2005-01-01 00:00:00,53
183081,2006-01-01 00:00:00,108
183081,2007-01-01 00:00:00,76
183081,2008-01-01 00:00:00,114
183081,2009-01-01 00:00:00,70
183081,2010-01-01 00:00:00,74
183081,2011-01-01 00:00:00,70
183081,2012-01-01 00:00:00,70
183081,2013-01-01 00:00:00,102
183081,2014-01-01 00:00:00,60
1831521,2011-01-01 00:00:00,47
1831521,2012-01-01 00:00:00,75
1831521,2013-01-01 00:00:00,36
1831521,2014-01-01 00:00:00,15
1831931,2011-01-01 00:00:00,10
1831931,2012-01-01 00:00:00,7
1831931,2013-01-01 00:00:00,3
1835421,2011-01-01 00:00:00,91
1835421,2012-01-01 00:00:00,12
1839281,2011-01-01 00:00:00,1
1843451,2011-01-01 00:00:00,37
1843451,2012-01-01 00:00:00,7
1843451,2013-01-01 00:00:00,55
1843451,2014-01-01 00:00:00,101
184599,2005-01-01 00:00:00,8
184599,2006-01-01 00:00:00,44
184599,2007-01-01 00:00:00,311
184599,2008-01-01 00:00:00,374
184599,2009-01-01 00:00:00,255
184599,2010-01-01 00:00:00,216
184599,2011-01-01 00:00:00,282
184599,2012-01-01 00:00:00,366
184599,2013-01-01 00:00:00,689
184599,2014-01-01 00:00:00,419
1846301,2011-01-01 00:00:00,5
1849451,2011-01-01 00:00:00,112
1849451,2013-01-01 00:00:00,106
1849451,2014-01-01 00:00:00,181
1849851,2011-01-01 00:00:00,158
1849851,2012-01-01 00:00:00,631
1849851,2013-01-01 00:00:00,622
1849851,2014-01-01 00:00:00,371
1851941,2011-01-01 00:00:00,61
1851941,2012-01-01 00:00:00,104
1851941,2013-01-01 00:00:00,78
1851941,2014-01-01 00:00:00,51
1853601,2011-01-01 00:00:00,56
1853601,2012-01-01 00:00:00,467
1853601,2013-01-01 00:00:00,324
1853601,2014-01-01 00:00:00,238
1860651,2011-01-01 00:00:00,83
1860651,2012-01-01 00:00:00,137
1860651,2013-01-01 00:00:00,68
1860651,2014-01-01 00:00:00,117
1860731,2011-01-01 00:00:00,11
1860731,2012-01-01 00:00:00,41
1860731,2013-01-01 00:00:00,48
1860731,2014-01-01 00:00:00,18
1868141,2011-01-01 00:00:00,17
1868141,2012-01-01 00:00:00,44
1868141,2013-01-01 00:00:00,12
1868141,2014-01-01 00:00:00,4
1869021,2011-01-01 00:00:00,102
1869021,2012-01-01 00:00:00,315
1869021,2013-01-01 00:00:00,318
1869021,2014-01-01 00:00:00,150
1869861,2011-01-01 00:00:00,2
1871871,2011-01-01 00:00:00,15
1871871,2012-01-01 00:00:00,88
1871871,2013-01-01 00:00:00,94
1871871,2014-01-01 00:00:00,94
1876871,2011-01-01 00:00:00,57
1876871,2012-01-01 00:00:00,141
1876871,2013-01-01 00:00:00,474
1876871,2014-01-01 00:00:00,39
1877251,2011-01-01 00:00:00,152
1877251,2012-01-01 00:00:00,611
1877251,2013-01-01 00:00:00,995
1877251,2014-01-01 00:00:00,807
1879621,2011-01-01 00:00:00,79
1879621,2012-01-01 00:00:00,602
1879621,2013-01-01 00:00:00,385
1879621,2014-01-01 00:00:00,163
1880291,2011-01-01 00:00:00,5
1880291,2012-01-01 00:00:00,18
1880291,2013-01-01 00:00:00,33
1880291,2014-01-01 00:00:00,21
1881071,2011-01-01 00:00:00,121
1881071,2012-01-01 00:00:00,236
1881071,2013-01-01 00:00:00,261
1881071,2014-01-01 00:00:00,277
1882381,2011-01-01 00:00:00,106
1882381,2012-01-01 00:00:00,49
1882381,2013-01-01 00:00:00,19
18843,2004-01-01 00:00:00,3
18843,2005-01-01 00:00:00,16
18843,2006-01-01 00:00:00,187
18843,2007-01-01 00:00:00,232
18843,2008-01-01 00:00:00,80
18843,2009-01-01 00:00:00,28
18843,2010-01-01 00:00:00,326
18843,2011-01-01 00:00:00,193
18843,2012-01-01 00:00:00,68
18843,2013-01-01 00:00:00,353
18843,2014-01-01 00:00:00,212
1886531,2011-01-01 00:00:00,69
1886531,2012-01-01 00:00:00,82
1886531,2013-01-01 00:00:00,24
188667,2004-01-01 00:00:00,0
188667,2005-01-01 00:00:00,19
188667,2006-01-01 00:00:00,74
188667,2007-01-01 00:00:00,93
188667,2008-01-01 00:00:00,332
188667,2009-01-01 00:00:00,288
188667,2010-01-01 00:00:00,212
188667,2011-01-01 00:00:00,432
188667,2012-01-01 00:00:00,1049
188667,2013-01-01 00:00:00,975
188667,2014-01-01 00:00:00,551
1887771,2011-01-01 00:00:00,16
1887771,2012-01-01 00:00:00,92
1887771,2013-01-01 00:00:00,130
1887771,2014-01-01 00:00:00,51
1889031,2011-01-01 00:00:00,42
1889031,2012-01-01 00:00:00,101
1889031,2013-01-01 00:00:00,218
1889031,2014-01-01 00:00:00,104
18893,2006-01-01 00:00:00,84
18893,2007-01-01 00:00:00,179
18893,2008-01-01 00:00:00,213
18893,2009-01-01 00:00:00,392
18893,2010-01-01 00:00:00,338
18893,2011-01-01 00:00:00,271
18893,2012-01-01 00:00:00,118
18893,2013-01-01 00:00:00,260
18893,2014-01-01 00:00:00,200
1896321,2011-01-01 00:00:00,310
1896321,2012-01-01 00:00:00,656
1896321,2013-01-01 00:00:00,2135
1896321,2014-01-01 00:00:00,1598
1899751,2011-01-01 00:00:00,91
1899751,2012-01-01 00:00:00,247
1899751,2013-01-01 00:00:00,310
1899751,2014-01-01 00:00:00,224
190144,2005-01-01 00:00:00,153
190144,2006-01-01 00:00:00,230
190144,2007-01-01 00:00:00,270
190144,2008-01-01 00:00:00,311
190144,2009-01-01 00:00:00,243
190144,2010-01-01 00:00:00,103
190144,2011-01-01 00:00:00,55
190144,2012-01-01 00:00:00,12
190144,2013-01-01 00:00:00,14
190144,2014-01-01 00:00:00,34
1901601,2011-01-01 00:00:00,60
1901601,2012-01-01 00:00:00,46
1901601,2013-01-01 00:00:00,28
1901601,2014-01-01 00:00:00,16
190303,2005-01-01 00:00:00,6
190303,2006-01-01 00:00:00,32
190303,2007-01-01 00:00:00,21
190303,2009-01-01 00:00:00,7
190303,2011-01-01 00:00:00,19
190303,2012-01-01 00:00:00,36
190303,2013-01-01 00:00:00,31
190303,2014-01-01 00:00:00,4
1904621,2011-01-01 00:00:00,97
1904621,2012-01-01 00:00:00,46
1904621,2013-01-01 00:00:00,55
1904621,2014-01-01 00:00:00,51
191073,2005-01-01 00:00:00,10
191073,2006-01-01 00:00:00,147
191073,2007-01-01 00:00:00,1013
191073,2008-01-01 00:00:00,774
191073,2009-01-01 00:00:00,2629
191073,2010-01-01 00:00:00,2778
191073,2011-01-01 00:00:00,3679
191073,2012-01-01 00:00:00,5139
191073,2013-01-01 00:00:00,3052
191073,2014-01-01 00:00:00,885
1915301,2011-01-01 00:00:00,8
1915301,2012-01-01 00:00:00,7
1915301,2013-01-01 00:00:00,6
1915301,2014-01-01 00:00:00,9
1918271,2011-01-01 00:00:00,27
1918271,2012-01-01 00:00:00,47
1918271,2013-01-01 00:00:00,7
192000,2005-01-01 00:00:00,2
192000,2006-01-01 00:00:00,9
192000,2007-01-01 00:00:00,102
192000,2008-01-01 00:00:00,163
192000,2009-01-01 00:00:00,109
192000,2010-01-01 00:00:00,28
192000,2011-01-01 00:00:00,156
192000,2012-01-01 00:00:00,404
192000,2013-01-01 00:00:00,453
192000,2014-01-01 00:00:00,378
192035,2005-01-01 00:00:00,18
192035,2006-01-01 00:00:00,162
192035,2007-01-01 00:00:00,150
192035,2008-01-01 00:00:00,528
192035,2009-01-01 00:00:00,915
192035,2010-01-01 00:00:00,3140
192035,2011-01-01 00:00:00,3128
192035,2012-01-01 00:00:00,1194
192035,2013-01-01 00:00:00,2266
192035,2014-01-01 00:00:00,1927
192039,2005-01-01 00:00:00,20
192039,2006-01-01 00:00:00,12
192039,2007-01-01 00:00:00,7
192039,2009-01-01 00:00:00,2
192039,2011-01-01 00:00:00,1
192039,2013-01-01 00:00:00,1
1922631,2011-01-01 00:00:00,148
1922631,2012-01-01 00:00:00,224
1922631,2013-01-01 00:00:00,172
1922631,2014-01-01 00:00:00,58
1925881,2011-01-01 00:00:00,33
1925881,2012-01-01 00:00:00,25
1925881,2013-01-01 00:00:00,21
1925881,2014-01-01 00:00:00,4
194110,2005-01-01 00:00:00,14
194110,2007-01-01 00:00:00,34
194110,2008-01-01 00:00:00,49
194110,2009-01-01 00:00:00,28
194110,2010-01-01 00:00:00,65
194110,2011-01-01 00:00:00,51
194110,2012-01-01 00:00:00,61
194110,2013-01-01 00:00:00,45
194110,2014-01-01 00:00:00,28
1945511,2011-01-01 00:00:00,19
1945511,2012-01-01 00:00:00,121
1945511,2013-01-01 00:00:00,161
1945511,2014-01-01 00:00:00,101
1948211,2011-01-01 00:00:00,449
1948211,2012-01-01 00:00:00,645
1948211,2013-01-01 00:00:00,867
1948211,2014-01-01 00:00:00,701
194872,2005-01-01 00:00:00,41
194872,2006-01-01 00:00:00,53
194872,2007-01-01 00:00:00,44
194872,2008-01-01 00:00:00,82
194872,2009-01-01 00:00:00,171
194872,2010-01-01 00:00:00,186
194872,2011-01-01 00:00:00,247
194872,2012-01-01 00:00:00,165
194872,2013-01-01 00:00:00,138
194872,2014-01-01 00:00:00,107
1959741,2011-01-01 00:00:00,63
1959741,2012-01-01 00:00:00,55
1959741,2013-01-01 00:00:00,120
1959741,2014-01-01 00:00:00,135
1964131,2011-01-01 00:00:00,75
1964131,2012-01-01 00:00:00,222
1964131,2013-01-01 00:00:00,108
196664,2005-01-01 00:00:00,7
196664,2006-01-01 00:00:00,4
196664,2007-01-01 00:00:00,10
196664,2008-01-01 00:00:00,27
196664,2009-01-01 00:00:00,41
196664,2010-01-01 00:00:00,45
196664,2011-01-01 00:00:00,12
196664,2012-01-01 00:00:00,340
196664,2013-01-01 00:00:00,484
196664,2014-01-01 00:00:00,212
1967821,2011-01-01 00:00:00,44
1967821,2012-01-01 00:00:00,165
1967821,2013-01-01 00:00:00,236
1967821,2014-01-01 00:00:00,234
1968241,2011-01-01 00:00:00,4
1972381,2011-01-01 00:00:00,45
1972381,2012-01-01 00:00:00,23
1972381,2013-01-01 00:00:00,88
1972381,2014-01-01 00:00:00,31
1977421,2011-01-01 00:00:00,25
1977421,2012-01-01 00:00:00,87
1977421,2013-01-01 00:00:00,896
1977421,2014-01-01 00:00:00,829
1980921,2011-01-01 00:00:00,4
1981371,2011-01-01 00:00:00,150
1981371,2012-01-01 00:00:00,239
1981371,2013-01-01 00:00:00,286
1981371,2014-01-01 00:00:00,210
198402,2005-01-01 00:00:00,58
198402,2006-01-01 00:00:00,43
198402,2007-01-01 00:00:00,279
198402,2008-01-01 00:00:00,249
198402,2009-01-01 00:00:00,290
198402,2010-01-01 00:00:00,230
198402,2011-01-01 00:00:00,95
198402,2012-01-01 00:00:00,107
198402,2013-01-01 00:00:00,97
198402,2014-01-01 00:00:00,22
1984151,2011-01-01 00:00:00,3
1984151,2012-01-01 00:00:00,16
1984151,2013-01-01 00:00:00,35
1984151,2014-01-01 00:00:00,6
1985971,2011-01-01 00:00:00,95
1985971,2012-01-01 00:00:00,365
1985971,2013-01-01 00:00:00,410
1985971,2014-01-01 00:00:00,561
1990161,2011-01-01 00:00:00,1
1990161,2012-01-01 00:00:00,30
1990161,2013-01-01 00:00:00,69
1990161,2014-01-01 00:00:00,80
199194,2005-01-01 00:00:00,42
199194,2006-01-01 00:00:00,79
199194,2007-01-01 00:00:00,190
199194,2008-01-01 00:00:00,382
199194,2009-01-01 00:00:00,473
199194,2010-01-01 00:00:00,551
199194,2011-01-01 00:00:00,487
199194,2012-01-01 00:00:00,627
199194,2013-01-01 00:00:00,743
199194,2014-01-01 00:00:00,435
1994301,2011-01-01 00:00:00,17
1994301,2012-01-01 00:00:00,7
1994301,2013-01-01 00:00:00,10
1994301,2014-01-01 00:00:00,25
1997531,2011-01-01 00:00:00,95
1997531,2012-01-01 00:00:00,68
1997531,2013-01-01 00:00:00,72
1997531,2014-01-01 00:00:00,24
1998191,2011-01-01 00:00:00,198
1998191,2012-01-01 00:00:00,587
1998191,2013-01-01 00:00:00,167
1998191,2014-01-01 00:00:00,21
1999471,2011-01-01 00:00:00,466
1999471,2012-01-01 00:00:00,121
1999471,2013-01-01 00:00:00,34
200860,2005-01-01 00:00:00,34
200860,2006-01-01 00:00:00,101
200860,2007-01-01 00:00:00,47
200860,2008-01-01 00:00:00,90
200860,2009-01-01 00:00:00,43
200860,2010-01-01 00:00:00,95
200860,2011-01-01 00:00:00,112
200860,2012-01-01 00:00:00,136
200860,2013-01-01 00:00:00,192
200860,2014-01-01 00:00:00,121
2009991,2012-01-01 00:00:00,2
2014071,2011-01-01 00:00:00,11
2014071,2012-01-01 00:00:00,17
2014071,2013-01-01 00:00:00,2
2014071,2014-01-01 00:00:00,6
2019371,2011-01-01 00:00:00,356
2019371,2012-01-01 00:00:00,544
2019371,2013-01-01 00:00:00,761
2019371,2014-01-01 00:00:00,293
2021601,2011-01-01 00:00:00,20
2021601,2012-01-01 00:00:00,5
2021601,2013-01-01 00:00:00,50
2021601,2014-01-01 00:00:00,29
2022751,2011-01-01 00:00:00,69
2022751,2012-01-01 00:00:00,97
2022751,2013-01-01 00:00:00,104
2022751,2014-01-01 00:00:00,68
2027481,2011-01-01 00:00:00,62
2027481,2012-01-01 00:00:00,76
2027481,2013-01-01 00:00:00,30
2027481,2014-01-01 00:00:00,5
2028391,2011-01-01 00:00:00,10
2028391,2012-01-01 00:00:00,56
2028391,2013-01-01 00:00:00,135
2028391,2014-01-01 00:00:00,34
2033081,2011-01-01 00:00:00,68
2033081,2012-01-01 00:00:00,64
2033081,2013-01-01 00:00:00,124
2033081,2014-01-01 00:00:00,135
2033431,2011-01-01 00:00:00,9
2033431,2012-01-01 00:00:00,24
2033431,2013-01-01 00:00:00,14
2033431,2014-01-01 00:00:00,13
2034761,2011-01-01 00:00:00,1
2035481,2011-01-01 00:00:00,13
2035481,2012-01-01 00:00:00,63
2035481,2013-01-01 00:00:00,44
2035481,2014-01-01 00:00:00,35
2039151,2011-01-01 00:00:00,21
2039151,2012-01-01 00:00:00,90
2039151,2013-01-01 00:00:00,16
2039151,2014-01-01 00:00:00,9
2043381,2011-01-01 00:00:00,208
2043381,2012-01-01 00:00:00,28
2043381,2013-01-01 00:00:00,217
2043381,2014-01-01 00:00:00,169
2044461,2011-01-01 00:00:00,7
2044461,2012-01-01 00:00:00,85
2044461,2013-01-01 00:00:00,248
2044461,2014-01-01 00:00:00,101
2044931,2011-01-01 00:00:00,5
2044931,2012-01-01 00:00:00,61
2044931,2013-01-01 00:00:00,18
2044931,2014-01-01 00:00:00,5
2046081,2011-01-01 00:00:00,45
2046081,2012-01-01 00:00:00,105
2046081,2014-01-01 00:00:00,7
204612,2005-01-01 00:00:00,21
204612,2006-01-01 00:00:00,4
204612,2007-01-01 00:00:00,26
204612,2008-01-01 00:00:00,80
204612,2009-01-01 00:00:00,84
204612,2010-01-01 00:00:00,149
204612,2011-01-01 00:00:00,440
204612,2012-01-01 00:00:00,524
204612,2013-01-01 00:00:00,856
204612,2014-01-01 00:00:00,522
204655,2005-01-01 00:00:00,59
204655,2006-01-01 00:00:00,145
204655,2007-01-01 00:00:00,147
204655,2008-01-01 00:00:00,91
204655,2009-01-01 00:00:00,99
204655,2010-01-01 00:00:00,116
204655,2011-01-01 00:00:00,181
204655,2012-01-01 00:00:00,138
204655,2013-01-01 00:00:00,94
204655,2014-01-01 00:00:00,45
204662,2005-01-01 00:00:00,1
204662,2006-01-01 00:00:00,1
204662,2007-01-01 00:00:00,0
204662,2008-01-01 00:00:00,22
204662,2009-01-01 00:00:00,26
204662,2011-01-01 00:00:00,17
204662,2012-01-01 00:00:00,8
2047521,2011-01-01 00:00:00,17
2047521,2012-01-01 00:00:00,2
2049371,2011-01-01 00:00:00,75
2049371,2012-01-01 00:00:00,194
2049371,2013-01-01 00:00:00,205
2049371,2014-01-01 00:00:00,64
2052121,2011-01-01 00:00:00,146
2052121,2012-01-01 00:00:00,131
2052121,2013-01-01 00:00:00,440
2052121,2014-01-01 00:00:00,31
2055491,2011-01-01 00:00:00,57
2055491,2012-01-01 00:00:00,1
2055491,2013-01-01 00:00:00,1
2062811,2011-01-01 00:00:00,48
2062811,2012-01-01 00:00:00,47
2062811,2013-01-01 00:00:00,77
2063271,2011-01-01 00:00:00,45
2063271,2012-01-01 00:00:00,51
2063271,2013-01-01 00:00:00,86
2063271,2014-01-01 00:00:00,17
2063721,2011-01-01 00:00:00,113
2063721,2012-01-01 00:00:00,151
2063721,2013-01-01 00:00:00,78
2063721,2014-01-01 00:00:00,154
2068801,2011-01-01 00:00:00,77
2068801,2012-01-01 00:00:00,92
2068801,2013-01-01 00:00:00,343
2068801,2014-01-01 00:00:00,448
206968,2005-01-01 00:00:00,53
206968,2006-01-01 00:00:00,220
206968,2007-01-01 00:00:00,168
206968,2008-01-01 00:00:00,67
206968,2009-01-01 00:00:00,51
206968,2014-01-01 00:00:00,35
2072531,2011-01-01 00:00:00,45
2072531,2012-01-01 00:00:00,169
2072531,2013-01-01 00:00:00,593
2072531,2014-01-01 00:00:00,99
2073221,2011-01-01 00:00:00,7
2073221,2012-01-01 00:00:00,6
2074021,2011-01-01 00:00:00,36
2074021,2012-01-01 00:00:00,593
2074021,2013-01-01 00:00:00,816
2074021,2014-01-01 00:00:00,345
2074331,2011-01-01 00:00:00,6
2074331,2012-01-01 00:00:00,6
2074731,2011-01-01 00:00:00,9
2074731,2012-01-01 00:00:00,17
2074731,2013-01-01 00:00:00,4
2074731,2014-01-01 00:00:00,7
207532,2005-01-01 00:00:00,8
207532,2006-01-01 00:00:00,15
207532,2007-01-01 00:00:00,67
207532,2008-01-01 00:00:00,92
207532,2009-01-01 00:00:00,83
207532,2010-01-01 00:00:00,103
207532,2011-01-01 00:00:00,76
207532,2012-01-01 00:00:00,103
207532,2013-01-01 00:00:00,110
207532,2014-01-01 00:00:00,78
2081411,2011-01-01 00:00:00,7
2081411,2012-01-01 00:00:00,28
2081411,2014-01-01 00:00:00,1
208172,2005-01-01 00:00:00,27
208172,2006-01-01 00:00:00,121
208172,2007-01-01 00:00:00,69
208172,2008-01-01 00:00:00,72
208172,2009-01-01 00:00:00,71
208172,2010-01-01 00:00:00,99
208172,2011-01-01 00:00:00,162
208172,2012-01-01 00:00:00,191
208172,2013-01-01 00:00:00,155
208172,2014-01-01 00:00:00,56
208613,2005-01-01 00:00:00,1
208613,2006-01-01 00:00:00,11
208640,2005-01-01 00:00:00,11
208640,2006-01-01 00:00:00,22
208640,2007-01-01 00:00:00,44
208640,2008-01-01 00:00:00,56
208640,2009-01-01 00:00:00,3
208654,2005-01-01 00:00:00,7
208654,2006-01-01 00:00:00,143
208654,2007-01-01 00:00:00,128
208654,2008-01-01 00:00:00,62
208654,2009-01-01 00:00:00,57
208654,2010-01-01 00:00:00,62
208654,2011-01-01 00:00:00,77
208654,2012-01-01 00:00:00,20
208654,2013-01-01 00:00:00,13
208654,2014-01-01 00:00:00,4
2089511,2011-01-01 00:00:00,2
2089511,2012-01-01 00:00:00,1
2089591,2011-01-01 00:00:00,34
2089591,2012-01-01 00:00:00,66
2089591,2013-01-01 00:00:00,160
2089591,2014-01-01 00:00:00,77
2089721,2011-01-01 00:00:00,233
2089721,2012-01-01 00:00:00,969
2089721,2013-01-01 00:00:00,1967
2089721,2014-01-01 00:00:00,950
2091231,2011-01-01 00:00:00,72
2091231,2012-01-01 00:00:00,46
2091231,2013-01-01 00:00:00,25
2091231,2014-01-01 00:00:00,40
2091921,2011-01-01 00:00:00,47
2091921,2012-01-01 00:00:00,139
2091921,2013-01-01 00:00:00,121
2091921,2014-01-01 00:00:00,45
2091941,2011-01-01 00:00:00,26
2091941,2012-01-01 00:00:00,31
2091941,2013-01-01 00:00:00,25
2092741,2011-01-01 00:00:00,130
2092741,2012-01-01 00:00:00,82
2092741,2013-01-01 00:00:00,103
2092741,2014-01-01 00:00:00,160
209318,2005-01-01 00:00:00,8
209318,2006-01-01 00:00:00,50
209318,2007-01-01 00:00:00,132
209318,2008-01-01 00:00:00,131
209318,2009-01-01 00:00:00,93
209318,2010-01-01 00:00:00,174
209318,2011-01-01 00:00:00,186
209318,2012-01-01 00:00:00,329
209318,2013-01-01 00:00:00,280
209318,2014-01-01 00:00:00,61
209639,2005-01-01 00:00:00,4
209639,2006-01-01 00:00:00,166
209639,2007-01-01 00:00:00,189
209639,2008-01-01 00:00:00,136
209639,2009-01-01 00:00:00,172
209639,2010-01-01 00:00:00,525
209639,2011-01-01 00:00:00,94
209639,2012-01-01 00:00:00,19
209639,2014-01-01 00:00:00,121
209762,2005-01-01 00:00:00,2
209762,2006-01-01 00:00:00,4
209762,2008-01-01 00:00:00,59
209762,2009-01-01 00:00:00,495
209762,2010-01-01 00:00:00,336
209762,2011-01-01 00:00:00,123
2097821,2011-01-01 00:00:00,46
2097821,2012-01-01 00:00:00,16
2097821,2013-01-01 00:00:00,6
2097821,2014-01-01 00:00:00,7
2098041,2012-01-01 00:00:00,13
2098041,2013-01-01 00:00:00,87
2099281,2011-01-01 00:00:00,13
2099281,2012-01-01 00:00:00,24
2099281,2013-01-01 00:00:00,6
2099281,2014-01-01 00:00:00,47
209945,2005-01-01 00:00:00,5
209945,2006-01-01 00:00:00,91
209945,2007-01-01 00:00:00,77
209945,2008-01-01 00:00:00,136
209945,2009-01-01 00:00:00,211
209945,2010-01-01 00:00:00,177
209945,2011-01-01 00:00:00,197
209945,2012-01-01 00:00:00,212
209945,2013-01-01 00:00:00,199
209945,2014-01-01 00:00:00,277
2099871,2012-01-01 00:00:00,11
2099871,2013-01-01 00:00:00,15
210015,2005-01-01 00:00:00,7
210015,2006-01-01 00:00:00,123
210015,2007-01-01 00:00:00,150
210015,2008-01-01 00:00:00,136
210015,2009-01-01 00:00:00,212
210015,2010-01-01 00:00:00,91
210015,2011-01-01 00:00:00,3
210015,2012-01-01 00:00:00,19
2104291,2011-01-01 00:00:00,251
2104291,2012-01-01 00:00:00,810
2104291,2013-01-01 00:00:00,1235
2104291,2014-01-01 00:00:00,612
2107171,2013-01-01 00:00:00,21
2107171,2014-01-01 00:00:00,3
2107181,2011-01-01 00:00:00,57
2107181,2012-01-01 00:00:00,111
2107181,2013-01-01 00:00:00,91
2107181,2014-01-01 00:00:00,77
2109671,2011-01-01 00:00:00,109
2109671,2012-01-01 00:00:00,218
2109671,2013-01-01 00:00:00,121
2109671,2014-01-01 00:00:00,177
2110611,2011-01-01 00:00:00,1
2111521,2011-01-01 00:00:00,42
2111521,2012-01-01 00:00:00,52
2111521,2013-01-01 00:00:00,43
2111521,2014-01-01 00:00:00,9
211301,2006-01-01 00:00:00,20
211301,2007-01-01 00:00:00,87
211301,2008-01-01 00:00:00,47
211301,2009-01-01 00:00:00,34
211301,2010-01-01 00:00:00,33
211301,2011-01-01 00:00:00,64
211301,2012-01-01 00:00:00,51
211301,2013-01-01 00:00:00,16
211301,2014-01-01 00:00:00,17
2114751,2011-01-01 00:00:00,4
2114751,2012-01-01 00:00:00,17
2115371,2011-01-01 00:00:00,25
2117511,2011-01-01 00:00:00,22
